,tokens,pos_tags
1142,"['There', 'is', 'also', 'worry', 'that', 'the', 'Pepper', 'Commission', 'studying', 'long-term', 'health', 'care', 'will', 'again', 'push', 'lawmakers', 'toward', 'employerpaid', 'solutions', '.']","['EX', 'VBZ', 'RB', 'VB', 'IN', 'DT', 'NNP', 'NNP', 'VBG', 'JJ', 'NN', 'NN', 'MD', 'RB', 'VB', 'NNS', 'IN', 'JJ', 'NNS', '.']"
1143,"['The', 'Section', '89', 'victory', 'could', 'have', 'a', 'downside', 'by', 'making', 'it', 'harder', 'to', 'oppose', 'lawmakers', 'on', 'other', 'health', 'proposals', '.']","['DT', 'NN', 'CD', 'NN', 'MD', 'VB', 'DT', 'NN', 'IN', 'VBG', 'PRP', 'JJR', 'TO', 'VB', 'NNS', 'IN', 'JJ', 'NN', 'NNS', '.']"
1144,"['``', 'With', 'the', 'repeal', 'of', 'Section', '89', ',', 'we', 'can', 'no', 'longer', 'say', 'they', ""'re"", 'discouraging', 'businesses', 'from', 'offering', 'health', 'plans', ',', ""''"", 'says', 'Christine', 'Russell', ',', 'the', 'Chamber', 'of', 'Commerce', ""'s"", 'small-business', 'advocate', '.']","['``', 'IN', 'DT', 'NN', 'IN', 'NN', 'CD', ',', 'PRP', 'MD', 'RB', 'RB', 'VB', 'PRP', 'VBP', 'VBG', 'NNS', 'IN', 'NN', 'NN', 'NNS', ',', ""''"", 'VBZ', 'NNP', 'NNP', ',', 'DT', 'NNP', 'IN', 'NNP', 'POS', 'NN', 'NN', '.']"
1145,"['JUMPING', 'THE', 'GUN', ':']","['NNP', 'DT', 'NNP', ':']"
1146,"['Sen.', 'Lloyd', 'Bentsen', '-LRB-', 'D.', ',', 'Texas', '-RRB-', 'was', 'outraged', 'after', 'a', 'private', 'word', 'to', 'John', 'Motley', ',', 'lobbyist', 'for', 'the', 'National', 'Federation', 'of', 'Independent', 'Business', ',', 'resulted', 'in', 'a', 'news', 'release', 'saying', 'that', 'the', 'Senate', 'Finance', 'Committee', 'chairman', 'would', 'recommend', 'repeal', 'of', 'Section', '89', '.']","['NNP', 'NNP', 'NNP', '(', 'NNP', ',', 'NNP', ')', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'TO', 'NNP', 'NNP', ',', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', ',', 'VBD', 'IN', 'DT', 'NN', 'NN', 'VBG', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NN', 'MD', 'VB', 'NN', 'IN', 'NN', 'CD', '.']"
1147,"['Even', 'though', 'the', 'announcement', 'was', 'true', 'in', 'the', 'end', ',', 'it', 'was', 'issued', 'without', 'the', 'senator', ""'s"", 'permission', '.']","['RB', 'IN', 'DT', 'NN', 'VBD', 'JJ', 'IN', 'DT', 'NN', ',', 'PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'POS', 'NN', '.']"
1148,"['``', 'I', 'blew', 'it', ',', ""''"", 'Mr.', 'Motley', 'says', 'apologetically', '.']","['``', 'PRP', 'VBD', 'PRP', ',', ""''"", 'NNP', 'NNP', 'VBZ', 'RB', '.']"
1149,"['``', 'It', 'was', 'a', 'timing', 'mistake', '.', ""''""]","['``', 'PRP', 'VBD', 'DT', 'NN', 'NN', '.', ""''""]"
1150,"['PRISON-SHOP', 'BLUES', ':']","['NNP', 'NNPS', ':']"
1151,"['Sen.', 'Strom', 'Thurmond', '-LRB-', 'R.', ',', 'S.C', '.', '-RRB-', 'protests', 'pending', 'legislation', 'to', 'end', 'the', 'preference', 'that', 'the', 'federal', 'prison', 'system', 'gets', 'in', 'selling', 'prisoner-made', 'furniture', 'and', 'other', 'goods', 'to', 'government', 'agencies', '.']","['NNP', 'NNP', 'NNP', '(', 'NNP', ',', 'NNP', '.', ')', 'NNS', 'VBG', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'VBZ', 'IN', 'VBG', 'JJ', 'NN', 'CC', 'JJ', 'NNS', 'TO', 'NN', 'NNS', '.']"
1152,"['Small-business', 'suppliers', 'want', 'prisons', 'to', 'stop', 'getting', 'high', 'priority', ',', 'especially', 'as', 'prison', 'production', 'grows', 'with', 'swelling', 'inmate', 'populations', '.']","['NN', 'NNS', 'VBP', 'NNS', 'TO', 'VB', 'VBG', 'JJ', 'NN', ',', 'RB', 'IN', 'NN', 'NN', 'VBZ', 'IN', 'VBG', 'NN', 'NNS', '.']"
1153,"['Last', 'year', ',', 'the', 'prisons', ""'"", 'sales', 'to', 'the', 'Pentagon', 'totaled', '$', '336', 'million', '.']","['JJ', 'NN', ',', 'DT', 'NNS', 'POS', 'NNS', 'TO', 'DT', 'NNP', 'VBD', '$', 'CD', 'CD', '.']"
1154,"['REPAIR', 'SHOPS', 'SCRAP', 'for', 'more', 'access', 'to', 'work', 'on', 'auto-emissions', 'systems', '.']","['NN', 'NNS', 'VBP', 'IN', 'JJR', 'NN', 'TO', 'VB', 'IN', 'NNS', 'NNS', '.']"
1155,"['Groups', 'representing', 'some', 'independent', 'auto-repair', 'shops', 'join', 'a', 'compromise', 'on', 'the', 'Clean', 'Air', 'legislation', 'worked', 'out', 'between', 'environmentalists', 'and', 'Rep.', 'Henry', 'Waxman', '-LRB-', 'D.', ',', 'Calif', '.', '-RRB-', '.']","['NNS', 'VBG', 'DT', 'JJ', 'JJ', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'VBD', 'RP', 'IN', 'NNS', 'CC', 'NNP', 'NNP', 'NNP', '(', 'NNP', ',', 'NNP', '.', ')', '.']"
1156,"['The', 'plan', 'would', 'increase', 'the', 'warranty', 'on', 'auto-emission', 'systems', 'to', 'eight', 'years', 'or', '80,000', 'miles', 'from', 'five', 'years', 'or', '50,000', 'for', 'major', 'parts', '.']","['DT', 'NN', 'MD', 'VB', 'DT', 'NN', 'IN', 'NN', 'NNS', 'TO', 'CD', 'NNS', 'CC', 'CD', 'NNS', 'IN', 'CD', 'NNS', 'CC', 'CD', 'IN', 'JJ', 'NNS', '.']"
1157,"['But', 'the', 'warranty', 'on', 'simpler', 'parts', 'would', 'be', 'lowered', 'to', 'two', 'years', 'or', '24,000', 'miles', '.']","['CC', 'DT', 'NN', 'IN', 'JJR', 'NNS', 'MD', 'VB', 'VBN', 'TO', 'CD', 'NNS', 'CC', 'CD', 'NNS', '.']"
1158,"['The', 'garage', 'owners', 'say', 'they', 'would', 'benefit', 'because', 'car', 'owners', 'would', 'be', 'less', 'likely', 'to', 'go', 'back', 'to', 'dealers', 'for', 'the', 'simpler', 'repairs', 'after', 'two', 'years', '.']","['DT', 'NN', 'NNS', 'VBP', 'PRP', 'MD', 'VB', 'IN', 'NN', 'NNS', 'MD', 'VB', 'RBR', 'JJ', 'TO', 'VB', 'RB', 'TO', 'NNS', 'IN', 'DT', 'JJR', 'NNS', 'IN', 'CD', 'NNS', '.']"
1159,"['The', 'repair', 'shops', 'are', ""n't"", 'united', ',', 'however', '.']","['DT', 'NN', 'NNS', 'VBP', 'RB', 'VBN', ',', 'RB', '.']"
1160,"['Shops', 'represented', 'by', 'the', 'Automotive', 'Service', 'Industry', 'Association', 'and', 'the', 'Motor', 'Equipment', 'Manufacturers', 'Association', 'oppose', 'any', 'increase', 'in', 'warranty', 'length', '.']","['NNS', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'VB', 'DT', 'NN', 'IN', 'NN', 'NN', '.']"
1161,"['They', 'say', 'the', 'longer', 'the', 'warranty', ',', 'the', 'longer', 'customers', 'will', 'automatically', 'return', 'to', 'new-car', 'dealers', ',', 'which', 'then', 'find', 'non-warranty', 'work', 'that', 'might', 'otherwise', 'go', 'to', 'repair', 'shops', '.']","['PRP', 'VBP', 'DT', 'RB', 'DT', 'NN', ',', 'DT', 'RB', 'NNS', 'MD', 'RB', 'VB', 'TO', 'NN', 'NNS', ',', 'WDT', 'RB', 'VB', 'NN', 'NN', 'WDT', 'MD', 'RB', 'VB', 'TO', 'VB', 'NNS', '.']"
1162,"['The', 'House', 'Energy', 'Committee', 'will', 'debate', 'the', 'issue', 'later', 'this', 'month', '.']","['DT', 'NNP', 'NNP', 'NNP', 'MD', 'VB', 'DT', 'NN', 'RB', 'DT', 'NN', '.']"
1163,"['Stan', 'Hathcock', ',', 'an', 'Atlanta', 'garage', 'owner', 'who', 'opposes', 'a', 'longer', 'warranty', ',', 'estimates', 'that', 'the', 'current', 'plan', 'costs', 'him', 'as', 'much', 'as', '$', '15,000', 'a', 'year', 'in', 'lost', 'business', '.']","['NNP', 'NNP', ',', 'DT', 'NNP', 'NN', 'NN', 'WP', 'VBZ', 'DT', 'RB', 'NN', ',', 'VBZ', 'IN', 'DT', 'JJ', 'NN', 'NNS', 'PRP', 'RB', 'JJ', 'IN', '$', 'CD', 'DT', 'NN', 'IN', 'VBN', 'NN', '.']"
1164,"['SMALL', 'TALK', ':']","['NNP', 'NNP', ':']"
1165,"['Some', '70', '%', 'of', 'graduates', 'who', 'recently', 'earned', 'an', 'M.B.A.', 'degree', 'say', 'they', ""'d"", 'prefer', 'to', 'work', 'in', 'or', 'own', 'a', 'small', 'company', ',', 'yet', 'most', 'take', 'jobs', 'with', 'large', 'concerns', ',', 'says', 'a', 'survey', 'by', 'the', 'Foster', 'McKay', 'Group', ',', 'a', 'New', 'York', 'recruiting', 'firm', '...', '.']","['DT', 'CD', 'NN', 'IN', 'NNS', 'WP', 'RB', 'VBD', 'DT', 'NNP', 'NN', 'VBP', 'PRP', 'MD', 'VB', 'TO', 'VB', 'IN', 'CC', 'VB', 'DT', 'JJ', 'NN', ',', 'RB', 'RBS', 'VB', 'NNS', 'IN', 'JJ', 'NNS', ',', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', ',', 'DT', 'NNP', 'NNP', 'VBG', 'NN', ':', '.']"
1166,"['Cardinal', 'Scientific', 'Inc.', 'of', 'Waldorf', ',', 'Md.', ',', 'seeks', 'a', 'Small', 'Business', 'Innovation', 'Research', 'grant', 'to', 'produce', 'a', '``', 'nozzle', 'assembly', 'for', 'an', 'Army', 'mass', 'delousing', 'outfit', '.']","['NNP', 'NNP', 'NNP', 'IN', 'NNP', ',', 'NNP', ',', 'VBZ', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NN', 'TO', 'VB', 'DT', '``', 'NN', 'NN', 'IN', 'DT', 'NNP', 'NN', 'VBG', 'NN', '.']"
1167,"['Banc', 'One', 'Corp.', 'said', 'Frank', 'E.', 'McKinney', 'plans', 'to', 'retire', 'as', 'the', 'bank', 'holding', 'company', ""'s"", 'president', 'effective', 'Jan.', '12', '.']","['NNP', 'CD', 'NNP', 'VBD', 'NNP', 'NNP', 'NNP', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'NN', 'VBG', 'NN', 'POS', 'NN', 'JJ', 'NNP', 'CD', '.']"
1168,"['Banc', 'One', 'said', '``', 'it', 'is', 'contemplated', ""''"", 'that', 'John', 'B.', 'McCoy', ',', 'chairman', 'and', 'chief', 'executive', 'officer', ',', 'will', 'assume', 'the', 'additional', 'position', 'of', 'president', 'upon', 'Mr.', 'McKinney', ""'s"", 'retirement', '.']","['NNP', 'CD', 'VBD', '``', 'PRP', 'VBZ', 'VBN', ""''"", 'IN', 'NNP', 'NNP', 'NNP', ',', 'NN', 'CC', 'JJ', 'JJ', 'NN', ',', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NN', '.']"
1169,"['Mr.', 'McKinney', ',', '50', 'years', 'old', ',', 'was', 'chairman', 'and', 'chief', 'executive', 'of', 'American', 'Fletcher', 'Corp.', ',', 'Indianapolis', ',', 'when', 'that', 'bank', 'holding', 'company', 'merged', 'into', 'Banc', 'One', 'in', 'January', '1987', '.']","['NNP', 'NNP', ',', 'CD', 'NNS', 'JJ', ',', 'VBD', 'NN', 'CC', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'NNP', ',', 'NNP', ',', 'WRB', 'DT', 'NN', 'VBG', 'NN', 'VBN', 'IN', 'NNP', 'CD', 'IN', 'NNP', 'CD', '.']"
1170,"['The', 'company', 'said', 'Mr.', 'McKinney', 'plans', 'to', 'retire', 'because', 'the', 'process', 'of', 'affiliating', 'American', 'Fletcher', 'into', 'Banc', 'One', '``', 'is', 'considered', 'completed', '.', ""''""]","['DT', 'NN', 'VBD', 'NNP', 'NNP', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'NN', 'IN', 'VBG', 'NNP', 'NNP', 'IN', 'NNP', 'CD', '``', 'VBZ', 'VBN', 'VBN', '.', ""''""]"
1171,"['Mr.', 'McKinney', 'will', 'continue', 'as', 'chairman', 'of', 'the', 'board', 'and', 'chairman', 'of', 'the', 'executive', 'committee', 'of', 'Banc', 'One', 'Indiana', 'Corp.', ',', 'the', 'successor', 'company', 'to', 'American', 'Fletcher', 'Corp.', ',', 'but', 'will', 'no', 'longer', 'be', 'active', 'in', 'day-to-day', 'management', '.']","['NNP', 'NNP', 'MD', 'VB', 'IN', 'NN', 'IN', 'DT', 'NN', 'CC', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'CD', 'NNP', 'NNP', ',', 'DT', 'NN', 'NN', 'TO', 'NNP', 'NNP', 'NNP', ',', 'CC', 'MD', 'RB', 'RB', 'VB', 'JJ', 'IN', 'JJ', 'NN', '.']"
1172,"['He', 'will', 'remain', 'on', 'the', 'Banc', 'One', 'board', '.']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NNP', 'CD', 'NN', '.']"
1173,"['The', 'Treasury', 'plans', 'to', 'raise', '$', '1.55', 'billion', 'in', 'new', 'cash', 'with', 'the', 'sale', 'Monday', 'of', 'about', '$', '15.6', 'billion', 'in', 'short-term', 'bills', 'to', 'redeem', '$', '14.1', 'billion', 'in', 'maturing', 'bills', '.']","['DT', 'NNP', 'VBZ', 'TO', 'VB', '$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NNP', 'IN', 'RB', '$', 'CD', 'CD', 'IN', 'JJ', 'NNS', 'TO', 'VB', '$', 'CD', 'CD', 'IN', 'VBG', 'NNS', '.']"
1174,"['The', 'offering', 'will', 'be', 'divided', 'evenly', 'between', '13-week', 'and', '26-week', 'bills', 'maturing', 'on', 'Jan.', '25', ',', '1990', ',', 'and', 'April', '26', ',', '1990', ',', 'respectively', '.']","['DT', 'NN', 'MD', 'VB', 'VBN', 'RB', 'IN', 'JJ', 'CC', 'JJ', 'NNS', 'VBG', 'IN', 'NNP', 'CD', ',', 'CD', ',', 'CC', 'NNP', 'CD', ',', 'CD', ',', 'RB', '.']"
1175,"['Tenders', 'for', 'the', 'bills', ',', 'available', 'in', 'minimum', '$', '10,000', 'denominations', ',', 'must', 'be', 'received', 'by', '1', 'p.m.', 'EDT', 'Monday', 'at', 'the', 'Treasury', 'or', 'at', 'Federal', 'Reserve', 'banks', 'or', 'branches', '.']","['NNS', 'IN', 'DT', 'NNS', ',', 'JJ', 'IN', 'JJ', '$', 'CD', 'NNS', ',', 'MD', 'VB', 'VBN', 'IN', 'CD', 'NN', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'CC', 'IN', 'NNP', 'NNP', 'NNS', 'CC', 'NNS', '.']"
1176,"['Moody', ""'s"", 'Investors', 'Service', 'Inc.', 'said', 'it', 'lowered', 'ratings', 'on', 'about', '$', '650', 'million', 'of', 'Beatrice', 'Co.', 'debt', ',', 'citing', 'the', 'closely', 'held', 'Chicago', 'food', 'concern', ""'s"", 'proposed', 'recapitalization', '.']","['NNP', 'POS', 'NNP', 'NNP', 'NNP', 'VBD', 'PRP', 'VBD', 'NNS', 'IN', 'RB', '$', 'CD', 'CD', 'IN', 'NNP', 'NNP', 'NN', ',', 'VBG', 'DT', 'RB', 'VBN', 'NNP', 'NN', 'NN', 'POS', 'VBN', 'NN', '.']"
1177,"['The', 'ratings', 'concern', 'said', 'it', 'downgraded', 'Beatrice', 'notes', ',', 'Euronotes', 'and', 'certain', 'industrial', 'revenue', 'bonds', 'to', 'single-B-1', 'from', 'Ba-3', 'and', 'the', 'company', ""'s"", 'subordinated', 'debentures', 'to', 'single-B-3', 'from', 'single-B-2', '.']","['DT', 'NNS', 'VBP', 'VBD', 'PRP', 'VBD', 'NNP', 'NNS', ',', 'NNS', 'CC', 'JJ', 'JJ', 'NN', 'NNS', 'TO', 'JJ', 'IN', 'JJ', 'CC', 'DT', 'NN', 'POS', 'VBN', 'NNS', 'TO', 'NNP', 'IN', 'NN', '.']"
1178,"['Moody', ""'s"", 'said', 'the', 'proposed', 'recaptilization', 'may', '``', 'limit', 'the', 'company', ""'s"", 'ability', 'to', 'realize', 'its', 'profit', 'potential', ""''"", 'and', 'that', 'paying', 'dividends', 'from', 'a', 'new', 'series', 'of', 'preferred', 'could', 'squeeze', '``', 'basic', 'business', 'operations', '.', ""''""]","['NNP', 'POS', 'VBD', 'DT', 'VBN', 'NN', 'MD', '``', 'VB', 'DT', 'NN', 'POS', 'NN', 'TO', 'VB', 'PRP$', 'NN', 'JJ', ""''"", 'CC', 'IN', 'VBG', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'MD', 'VB', '``', 'JJ', 'NN', 'NNS', '.', ""''""]"
1179,"['A', 'Beatrice', 'spokesman', 'did', ""n't"", 'return', 'calls', 'seeking', 'comment', '.']","['DT', 'NNP', 'NN', 'VBD', 'RB', 'VB', 'VBZ', 'VBG', 'VB', '.']"
1180,"['Beatrice', ',', 'which', 'went', 'private', 'in', 'an', '$', '8.2', 'billion', 'leveraged', 'buy-out', 'in', '1986', ',', 'said', 'last', 'month', 'that', 'it', 'might', 'borrow', 'again', 'to', 'help', 'pay', 'investors', 'as', 'much', 'as', '$', '983', 'million', 'in', 'preferred', 'stock', 'and', 'debt', 'securities', '.']","['NNP', ',', 'WDT', 'VBD', 'JJ', 'IN', 'DT', '$', 'CD', 'CD', 'JJ', 'NN', 'IN', 'CD', ',', 'VBD', 'JJ', 'NN', 'IN', 'PRP', 'MD', 'VB', 'RB', 'TO', 'VB', 'VB', 'NNS', 'RB', 'JJ', 'IN', '$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'CC', 'NN', 'NNS', '.']"
1181,"['When', 'the', 'Soviets', 'announced', 'their', 'last', 'soldier', 'had', 'left', 'Afghanistan', 'in', 'February', ',', 'the', 'voices', 'of', 'skepticism', 'were', 'all', 'but', 'drowned', 'out', 'by', 'an', 'international', 'chorus', 'of', 'euphoria', '.']","['WRB', 'DT', 'NNPS', 'VBD', 'PRP$', 'JJ', 'NN', 'VBD', 'VBN', 'NNP', 'IN', 'NNP', ',', 'DT', 'NNS', 'IN', 'NN', 'VBD', 'DT', 'CC', 'VBN', 'IN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']"
1182,"['It', 'was', '``', 'the', 'Soviets', ""'"", 'Vietnam', '.', ""''""]","['PRP', 'VBD', '``', 'DT', 'NNPS', ""''"", 'NNP', '.', ""''""]"
1183,"['The', 'Kabul', 'regime', 'would', 'fall', '.']","['DT', 'NNP', 'NN', 'MD', 'VB', '.']"
1184,"['Millions', 'of', 'refugees', 'would', 'rush', 'home', '.']","['NNS', 'IN', 'NNS', 'MD', 'VB', 'NN', '.']"
1185,"['A', 'resistance', 'government', 'would', 'walk', 'into', 'Kabul', '.']","['DT', 'NN', 'NN', 'MD', 'VB', 'IN', 'NNP', '.']"
1186,"['Those', 'who', 'bought', 'that', 'illusion', 'are', 'now', 'bewildered', '.']","['DT', 'WP', 'VBD', 'DT', 'NN', 'VBP', 'RB', 'VBN', '.']"
1187,"['Eight', 'months', 'after', 'Gen.', 'Boris', 'Gromov', 'walked', 'across', 'the', 'bridge', 'into', 'the', 'U.S.S.R.', ',', 'a', 'Soviet-controlled', 'regime', 'remains', 'in', 'Kabul', ',', 'the', 'refugees', 'sit', 'in', 'their', 'camps', ',', 'and', 'the', 'restoration', 'of', 'Afghan', 'freedom', 'seems', 'as', 'far', 'off', 'as', 'ever', '.']","['CD', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', ',', 'DT', 'JJ', 'NN', 'VBZ', 'IN', 'NNP', ',', 'DT', 'NNS', 'VBP', 'IN', 'PRP$', 'NNS', ',', 'CC', 'DT', 'NN', 'IN', 'JJ', 'NN', 'VBZ', 'IN', 'RB', 'IN', 'IN', 'RB', '.']"
1188,"['But', 'there', 'never', 'was', 'a', 'chance', 'that', 'the', 'Afghan', 'resistance', 'would', 'overthrow', 'the', 'Kabul', 'regime', 'quickly', 'and', 'easily', '.']","['CC', 'EX', 'RB', 'VBD', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'MD', 'VB', 'DT', 'NNP', 'NN', 'RB', 'CC', 'RB', '.']"
1189,"['Soviet', 'leaders', 'said', 'they', 'would', 'support', 'their', 'Kabul', 'clients', 'by', 'all', 'means', 'necessary', '--', 'and', 'did', '.']","['JJ', 'NNS', 'VBD', 'PRP', 'MD', 'VB', 'PRP$', 'NNP', 'NNS', 'IN', 'DT', 'VBZ', 'JJ', ':', 'CC', 'VBD', '.']"
1190,"['The', 'U.S.', 'said', 'it', 'would', 'fully', 'support', 'the', 'resistance', '--', 'and', 'did', ""n't"", '.']","['DT', 'NNP', 'VBD', 'PRP', 'MD', 'RB', 'VB', 'DT', 'NN', ':', 'CC', 'VBD', 'RB', '.']"
1191,"['With', 'the', 'February', '1987', 'U.N.', 'accords', '``', 'relating', 'to', 'Afghanistan', ',', ""''"", 'the', 'Soviet', 'Union', 'got', 'everything', 'it', 'needed', 'to', 'consolidate', 'permanent', 'control', '.']","['IN', 'DT', 'NNP', 'CD', 'NNP', 'NNS', '``', 'VBG', 'TO', 'NNP', ',', ""''"", 'DT', 'NNP', 'NNP', 'VBD', 'NN', 'PRP', 'VBD', 'TO', 'VB', 'JJ', 'NN', '.']"
1192,"['The', 'terms', 'of', 'the', 'Geneva', 'accords', 'leave', 'Moscow', 'free', 'to', 'provide', 'its', 'clients', 'in', 'Kabul', 'with', 'assistance', 'of', 'any', 'kind', '--', 'including', 'the', 'return', 'of', 'Soviet', 'ground', 'forces', '--', 'while', 'requiring', 'the', 'U.S.', 'and', 'Pakistan', 'to', 'cut', 'off', 'aid', '.']","['DT', 'NNS', 'IN', 'DT', 'NNP', 'NNS', 'VBP', 'NNP', 'JJ', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'NNP', 'IN', 'NN', 'IN', 'DT', 'NN', ':', 'VBG', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NNS', ':', 'IN', 'VBG', 'DT', 'NNP', 'CC', 'NNP', 'TO', 'VB', 'IN', 'NN', '.']"
1193,"['The', 'only', 'fly', 'in', 'the', 'Soviet', 'ointment', 'was', 'the', 'last-minute', 'addition', 'of', 'a', 'unilateral', 'American', 'caveat', ',', 'that', 'U.S.', 'aid', 'to', 'the', 'resistance', 'would', 'continue', 'as', 'long', 'as', 'Soviet', 'aid', 'to', 'Kabul', 'did', '.']","['DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', ',', 'IN', 'NNP', 'NN', 'TO', 'DT', 'NN', 'MD', 'VB', 'RB', 'RB', 'IN', 'JJ', 'NN', 'TO', 'NNP', 'VBD', '.']"
1194,"['But', 'as', 'soon', 'as', 'the', 'accords', 'were', 'signed', ',', 'American', 'officials', 'sharply', 'reduced', 'aid', '.']","['CC', 'RB', 'RB', 'IN', 'DT', 'NNS', 'VBD', 'VBN', ',', 'JJ', 'NNS', 'RB', 'VBN', 'NN', '.']"
1195,"['In', 'February', '1989', ',', 'when', 'the', 'Soviets', 'said', 'they', 'had', 'completed', 'their', 'pullout', ',', 'the', 'U.S.', 'cut', 'it', 'further', '.']","['IN', 'NNP', 'CD', ',', 'WRB', 'DT', 'NNPS', 'VBD', 'PRP', 'VBD', 'VBN', 'PRP$', 'NN', ',', 'DT', 'NNP', 'NN', 'PRP', 'JJ', '.']"
1196,"['Not', 'so', 'the', 'Soviets', '.']","['RB', 'RB', 'DT', 'NNPS', '.']"
1197,"['Gen.', 'Gromov', 'himself', 'said', 'Soviet', 'troops', 'expected', 'to', 'leave', 'behind', 'more', 'than', '$', '1', 'billion', 'of', 'military', 'equipment', 'and', 'installations', 'for', 'the', 'Kabul', 'regime', '.']","['NNP', 'NNP', 'PRP', 'VBD', 'JJ', 'NNS', 'VBN', 'TO', 'VB', 'IN', 'JJR', 'IN', '$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'CC', 'NNS', 'IN', 'DT', 'NNP', 'NN', '.']"
1198,"['Since', 'the', 'troop', 'withdrawal', ',', 'Moscow', 'has', 'poured', 'in', 'an', 'additional', '$', '200', 'to', '$', '300', 'million', 'worth', 'per', 'month', '--', 'nearly', '$', '2', 'billion', 'since', 'February', ',', 'equivalent', 'to', 'the', 'total', 'U.S.', 'aid', 'to', 'the', 'resistance', 'in', 'nine', 'years', '.']","['IN', 'DT', 'NN', 'NN', ',', 'NNP', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', '$', 'CD', 'TO', '$', 'CD', 'CD', 'JJ', 'IN', 'NN', ':', 'RB', '$', 'CD', 'CD', 'IN', 'NNP', ',', 'NN', 'TO', 'DT', 'JJ', 'NNP', 'NN', 'TO', 'DT', 'NN', 'IN', 'CD', 'NNS', '.']"
1199,"['This', 'includes', 'what', 'Deputy', 'Foreign', 'Minister', 'Yuli', 'Vorontsov', 'fetchingly', 'called', '``', 'new', 'peaceful', 'long-range', 'weapons', ',', ""''"", 'including', 'more', 'than', '800', 'SCUD', 'missiles', '.']","['DT', 'VBZ', 'WP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'VBD', '``', 'JJ', 'JJ', 'JJ', 'NNS', ',', ""''"", 'VBG', 'JJR', 'IN', 'CD', 'NNP', 'NNS', '.']"
1200,"['By', 'early', 'May', ',', 'Moscow', 'had', 'delivered', ',', 'for', 'example', ',', '1,000', 'trucks', ',', 'about', '100', 'tanks', ',', 'artillery', 'and', 'hundreds', 'of', 'other', 'combat', 'vehicles', '.']","['IN', 'JJ', 'NNP', ',', 'NNP', 'VBD', 'VBN', ',', 'IN', 'NN', ',', 'CD', 'NNS', ',', 'IN', 'CD', 'NNS', ',', 'NN', 'CC', 'NNS', 'IN', 'JJ', 'NN', 'NNS', '.']"
1201,"['Later', 'that', 'month', ',', 'it', 'added', 'an', 'entire', 'tank', 'brigade', ',', 'including', '120', 'T-72', 'tanks', 'and', 'more', 'than', '40', 'BMP', 'state-of-the-art', 'infantry', 'fighting', 'vehicles', '.']","['RB', 'DT', 'NN', ',', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'NN', ',', 'VBG', 'CD', 'NN', 'NNS', 'CC', 'JJR', 'IN', 'CD', 'NN', 'JJ', 'NN', 'VBG', 'NNS', '.']"
